데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
전공2,2024,2학기,교육대학원,한문교육전공,전공,,TCHR0630,1,한문교육론,3,강민구,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  인문한국진흥관,20,3,0,
전공2,2024,2학기,교육대학원,영어교육전공,전공,,ENED0708,1,영미문학특강,3,윤수진,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  사범대학,30,17,0,
전공2,2024,2학기,교육대학원,영어교육전공,전공,,TCHR0473,2,영어 논리 및 논술지도,3,이예식,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  사범대학,40,19,0,(한국어) 
전공2,2024,2학기,교육대학원,독어교육전공,전공,,DTED0815,1,언어학이론과외국어교수법,3,손성호,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  사범대학,1,1,0,
전공2,2024,2학기,교육대학원,독어교육전공,전공,,TCHR0468,2,독일어 논리 및 논술지도,3,채연숙,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  사범대학,1,1,0,
전공2,2024,2학기,교육대학원,일어교육전공,전공,,JPNL0827,1,일본문화교육,3,이자호,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  대학원동,20,2,0,
전공2,2024,2학기,교육대학원,일어교육전공,전공,,TCHR0627,2,일본어교육론,3,이현진,"금 18:00 ~ 19:30,금 19:30 ~ 21:00",산격동 캠퍼스  대학원동,20,3,0,
전공2,2024,2학기,교육대학원,역사교육전공,전공,,HIED0815,1,한국사교육연구,3,박지현,"월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,7,0,강사 채용 예정
전공2,2024,2학기,교육대학원,역사교육전공,전공,,HIED0817,1,아시아사 교육의 이론과 실제,3,이기천,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,3,0,
전공2,2024,2학기,교육대학원,역사교육전공,전공,,HIED0823,1,아시아사교육연구,3,홍성구,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,3,0,
전공2,2024,2학기,교육대학원,역사교육전공,전공,,HIED0833,1,유럽·아메리카사교육연구,3,남철호,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,3,0,신임교수 담당 예정
전공2,2024,2학기,교육대학원,역사교육전공,전공,,TCHR0472,2,역사 논리 및 논술지도,3,박미향,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  우당교육관,20,5,0,
전공2,2024,2학기,교육대학원,지리교육전공,전공,,GEED0000,2,학위논문연구 및 연구윤리 (지리교육전공),3,이광률,"월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  교육대학원,20,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,교육대학원,지리교육전공,전공,,GEED0714,1,자연지리특강,3,이광률,"수 15:00 ~ 16:30,수 16:30 ~ 18:00",산격동 캠퍼스  교육대학원,20,1,0,
전공2,2024,2학기,교육대학원,지리교육전공,전공,,TCHR0673,2,지리교재연구및지도법,3,조철기,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  우당교육관,20,1,0,
전공2,2024,2학기,교육대학원,일반사회교육전공,전공,,SSED0741,1,법교육특강,3,정구진,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,8,0,
전공2,2024,2학기,교육대학원,일반사회교육전공,전공,,TCHR0631,1,일반사회교육론,3,김우철,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  사범대학,20,8,0,
전공2,2024,2학기,교육대학원,윤리교육전공,전공,,ETED0733,1,동양윤리교재연구특강,3,김용수,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  사범대학,15,2,0,
전공2,2024,2학기,교육대학원,윤리교육전공,전공,,ETED0743,1,한국윤리연구,3,이영경,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  사범대학,12,8,0,
전공2,2024,2학기,교육대학원,윤리교육전공,전공,,ETED0871,1,민주주의론연구,3,김영하,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  사범대학,15,9,0,
전공2,2024,2학기,교육대학원,수학교육전공,전공,,MTED0727,1,이산수학의 기반,3,김보란,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  자연과학대학,30,13,0,
전공2,2024,2학기,교육대학원,수학교육전공,전공,,TCHR0471,1,수학 논리 및 논술지도,3,이동원,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  자연과학대학,30,11,0,
전공2,2024,2학기,교육대학원,물리교육전공,전공,,PHED0742,1,양자역학특강,3,최호명,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  제1과학관,30,5,0,
전공2,2024,2학기,교육대학원,물리교육전공,전공,,TCHR0636,1,물리교육론,3,하상우,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  제1과학관,30,3,0,
전공2,2024,2학기,교육대학원,화학교육전공,전공,,CHED0702,1,분석화학및실험,3,류재정,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  화학관,20,10,0,
전공2,2024,2학기,교육대학원,생물교육전공,전공,,BIED0721,1,식물생리학특강,3,양서영,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  생물학관,30,8,0,
전공2,2024,2학기,교육대학원,생물교육전공,전공,,BIED0772,1,계통분류학특강,3,황의욱,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  생물학관,30,16,0,
전공2,2024,2학기,교육대학원,지구과학교육전공,전공,,ESED0713,1,지질학특강,3,최정해,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  제2과학관,20,6,0,
전공2,2024,2학기,교육대학원,지구과학교육전공,전공,,TCHR0475,2,지구과학 논리 및 논술지도,3,이효녕,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  제2과학관,20,5,0,
전공2,2024,2학기,교육대학원,가정교육전공,전공,,HOED0744,1,가정생활문화연구,3,"김은정,손수영,이효림","목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  사범대학,10,3,0,
전공2,2024,2학기,교육대학원,가정교육전공,전공,,TCHR0461,1,가정과 논리 및 논술지도,3,김은정,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  사범대학,10,3,0,
전공2,2024,2학기,교육대학원,체육교육전공,전공,,PEED0714,1,스포츠생리학,3,강호율,"월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  제1체육관,30,18,0,
전공2,2024,2학기,교육대학원,체육교육전공,전공,,PEED0719,1,체육교육평가론,3,이규일,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  제1체육관,30,13,0,
전공2,2024,2학기,교육대학원,체육교육전공,전공,,TCHR0651,1,체육교육론,3,"이안수,박성기","수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  제1체육관,30,23,0,
전공2,2024,2학기,교육대학원,농업교육전공,전공,,AGED0743,1,산림자원교육론,3,강준원,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  농대1호관,5,1,0,(한국어) 
전공2,2024,2학기,교육대학원,농업교육전공,전공,,TCHR0490,1,농업 논리 및 논술지도,3,박순기,"금 19:00 ~ 20:00,금 20:00 ~ 21:00,금 21:00 ~ 22:00",산격동 캠퍼스  농대1호관,5,1,0,(한국어) 
전공2,2024,2학기,교육대학원,기술교육전공,전공,,MECH0743,1,기계가공학,3,고동훈,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  복현회관,50,25,0,
전공2,2024,2학기,교육대학원,기술교육전공,전공,,TCHR0655,1,기술교육론,3,전병수,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  복현회관,50,25,0,
전공2,2024,2학기,교육대학원,음악교육전공,전공,,MUSI0736,1,가창지도법,3,"유소영,김은국","목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  예술대학,70,40,0,
전공2,2024,2학기,교육대학원,음악교육전공,전공,,MUSI0756,1,음악사교육,3,"이내선,김선아","화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  예술대학,70,46,0,
전공2,2024,2학기,교육대학원,미술교육전공,전공,,ARTS0707,1,서양미술사세미나,3,정종구,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  조형관(제3합동강의동),30,23,0,
전공2,2024,2학기,교육대학원,미술교육전공,전공,,ARTS0711,1,동양화특강,3,"임현락,신영호","화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  조형관(제3합동강의동),30,22,0,
전공2,2024,2학기,교육대학원,미술교육전공,전공,,ARTS0714,1,디자인특강,3,이재민,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  조형관(제3합동강의동),30,27,0,
전공2,2024,2학기,교육대학원,미술교육전공,전공,,TCHR0650,1,미술교육론,3,신경애,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  조형관(제3합동강의동),30,26,0,
전공2,2024,2학기,교육대학원,영양교육전공,전공,,NUED0713,1,단체급식교육론,3,신은경,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  생활과학대학,25,20,0,
전공2,2024,2학기,교육대학원,영양교육전공,전공,,NUED0715,1,식품위생학교육론,3,"김미라,박미혜","수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  생활과학대학,25,20,0,
전공2,2024,2학기,교육대학원,중국어교육전공,전공,,CHIL0751,1,중국어회화지도법,3,이우철,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  대학원동,10,3,0,
전공2,2024,2학기,교육대학원,중국어교육전공,전공,,CHIL0755,1,중국어문법지도법,3,우잉,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,10,5,0,(중국어) 2024.2학기 외국인 강의초빙교수 임용 후 입력
전공2,2024,2학기,교육대학원,교육심리및교육평가전공,전공,,EDED0762,1,교육심리 쟁점 연구,3,이은주,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  사범대학,30,6,0,(한국어) 
전공2,2024,2학기,교육대학원,교육심리및교육평가전공,전공,,EDED0763,1,교육통계의 원리와 적용Ⅰ,3,"손원숙,노현종","목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  교육대학원,30,12,0,(한국어) 
전공2,2024,2학기,교육대학원,AI융합교육전공,전공,,AICU0000,1,학위논문연구 및 연구윤리(AI융합교육전공),3,이효녕,"금 18:00 ~ 19:00,금 19:00 ~ 20:00,금 20:00 ~ 21:00",산격동 캠퍼스  제2과학관,10,9,0,<b>SU평가강좌</b> 
전공2,2024,2학기,교육대학원,AI융합교육전공,전공,,AICU0711,1,인공지능 융합교육의 이해,3,장상현,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  사범대학,20,17,0,
전공2,2024,2학기,교육대학원,AI융합교육전공,전공,,AICU0714,1,AI 융합 STEAM 교수 설계,3,이효녕,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",산격동 캠퍼스  제2과학관,20,17,0,
전공2,2024,2학기,교육대학원,AI융합교육전공,전공,,AICU0721,1,파이썬 프로그래밍 응용,3,조규철,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  사범대학,20,21,0,
전공2,2024,2학기,교육대학원,AI융합교육전공,전공,,AICU0726,1,에듀 테크놀로지 활용,3,이효림,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  사범대학,10,9,0,
전공2,2024,2학기,교육대학원,글로벌미래교육전공,전공,,GIED0704,1,글로벌 미래 중학교 학습 평가,3,"강현석,이봉주,하헌수","월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  사범대학,30,6,0,(한국어) 팀티칭 신규 교원 임용 예정
전공2,2024,2학기,교육대학원,글로벌미래교육전공,전공,,GIED0705,1,글로벌 미래 고등학교 학습평가,3,"하상우,배현진,권문호","화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  교육대학원,30,3,0,(한국어) 
전공2,2024,2학기,교육대학원,글로벌미래교육전공,전공,,GIED0706,1,글로벌 미래 교사 전문성 개발론,3,"강호수,김우철","수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  교육대학원,30,4,0,(한국어) 
전공2,2024,2학기,행정대학원,지방자치전공,전공,,PUAD0738,1,21세기 좋은 정부론,3,강우진,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,26,0,
전공2,2024,2학기,행정대학원,지방자치전공,전공,,PUAD0907,1,지방자치와 민주주의론,3,김대식,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,11,0,신규임용교원 담당 예정
전공2,2024,2학기,행정대학원,공공관리전공,전공,,PUAD0815,1,지방행정의 이론과 실제,3,하혜수,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,8,0,
전공2,2024,2학기,행정대학원,공공관리전공,전공,,PUAD0866,1,공공회계의 이론과 실제,3,박선영,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,17,0,
전공2,2024,2학기,행정대학원,정책.도시전공,전공,,PUAD0940,1,비교정책 세미나,3,김성준,"토 09:00 ~ 10:00,토 10:00 ~ 11:00,토 11:00 ~ 12:00",산격동 캠퍼스  법학전문대학원,30,25,0,
전공2,2024,2학기,행정대학원,정책.도시전공,전공,,PUAD0968,1,열린정부 세미나,3,노태강,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,14,0,
전공2,2024,2학기,행정대학원,법무.안전전공,전공,,PUAD0791,1,형사사례연습,3,이문호,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,40,0,
전공2,2024,2학기,행정대학원,법무.안전전공,전공,,PUAD0974,1,지방분권법,3,전훈,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,15,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,AUAD0701,1,공공감사 1,3,손창동,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  법학전문대학원,30,5,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,AUAD0703,1,예산회계감사,3,박선영,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,7,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,AUAD0704,1,전산감사,3,정경철,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  법학전문대학원,30,12,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,PUAD0801,2,행정이론,3,이시철,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,5,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,PUAD0929,1,조사연구방법의 이론과 실제,3,진상현,"목 16:00 ~ 17:00,목 17:00 ~ 18:00,목 18:00 ~ 19:00",산격동 캠퍼스  법학전문대학원,30,7,0,
전공2,2024,2학기,행정대학원,감사행정전공,전공,,PUAD0979,1,현대계약법 연구,3,김효신,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  법학전문대학원,30,12,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0701,1,거시조직론,3,문계완,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,23,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0860,1,의사결정회계,3,배성호,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,16,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0861,1,전략적세무회계,3,권순창,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,75,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0864,1,국제무역비즈니스,3,김성룡,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,38,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0865,1,다국적기업,3,황석준,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,17,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0868,1,고급 전자상거래,3,김상현,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,74,0,
전공2,2024,2학기,경영대학원,경영학전공,전공,,MGMT0878,1,국민경제분석,3,오종석,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,55,0,
전공2,2024,2학기,경영대학원,CMBA전공,전공,,MGMT0859,1,재무제표분석세미나,3,"배성호,정경철","월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  경상대학,30,16,0,
전공2,2024,2학기,경영대학원,공공MBA전공,전공,,MGMT0869,1,글로벌네트워크현장학습,3,배성호,"토 13:00 ~ 14:00,토 14:00 ~ 15:00,토 15:00 ~ 16:00",산격동 캠퍼스  경상대학,10,7,0,<b>SU평가강좌</b> 
전공2,2024,2학기,경영대학원,스마트리더십 MBA전공,전공,,MGMT0887,1,경영스페셜토픽,3,"김성수,구광주,권홍우","토 09:00 ~ 10:00,토 10:00 ~ 11:00,토 11:00 ~ 12:00",산격동 캠퍼스  경상대학,30,19,0,
전공2,2024,2학기,보건대학원,역학및건강증진학과,전공,,HEAL0722,1,건강행위론,3,최은숙,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,20,11,0,
전공2,2024,2학기,보건대학원,역학및건강증진학과,전공,,HEAR0701,1,보건연구방법론,3,신지연,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,30,19,0,
전공2,2024,2학기,보건대학원,역학및건강증진학과,전공,,HENV0712,1,구강질환의 역학,3,최연희,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",동인동 캠퍼스 의학 전문대학원(의대본관),40,36,0,
전공2,2024,2학기,보건대학원,보건관리학과,전공,,HEAL0732,1,건강도시와 건강영향평가,3,김건엽,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,40,27,0,
전공2,2024,2학기,산업대학원,산업공학과 회로및시스템전공,전공,,ELEC0790,1,영상처리응용,3,윤기봉,"토 13:30 ~ 15:00,토 15:00 ~ 16:30",산격동 캠퍼스  IT대학2호관(공대5호관),30,4,0,
전공2,2024,2학기,산업대학원,산업공학과 회로및시스템전공,전공,,ELEC0812,1,컴퓨터비젼특론,3,최두현,"토 09:00 ~ 10:30,토 10:30 ~ 12:00",산격동 캠퍼스  IT대학3호관(공대11호관),30,8,0,
전공2,2024,2학기,산업대학원,산업공학과 제어및계측공학전공,전공,,ELEC0963,1,제어공학특강2,3,양정민,"토 09:00 ~ 10:30,토 10:30 ~ 12:00",산격동 캠퍼스  IT대학1호관(공대10호관),30,4,0,
전공2,2024,2학기,산업대학원,산업공학과 컴퓨터공학전공,전공,,COMP0791,1,고성능컴퓨팅,3,남덕윤,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  IT대학4호관(제2학생회관),40,15,0,
전공2,2024,2학기,산업대학원,산업공학과 기계공학전공,전공,,MECH0913,1,유압공학특론,3,손창현,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대3호관,40,16,0,
전공2,2024,2학기,산업대학원,산업공학과 기계공학전공,전공,,MECH0917,1,전산기원용설계특론,3,위정욱,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대3호관,40,16,0,2024.9.1자 신임교원
전공2,2024,2학기,산업대학원,산업공학과 금속신소재공학전공,전공,,MAME0752,1,재료의 구조와 결함,3,이호성,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대3호관,20,9,0,
전공2,2024,2학기,산업대학원,산업공학과 금속신소재공학전공,전공,,META0775,1,주조재료학,3,민유호,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",산격동 캠퍼스  공대3호관,20,11,0,
전공2,2024,2학기,산업대학원,산업공학과 건축공학전공,전공,,ARCH0829,1,구조와 시공,3,최열,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,40,30,0,
전공2,2024,2학기,산업대학원,산업공학과 건축공학전공,전공,,ARCH0858,1,건축도시연구방법론,3,윤철재,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,40,36,0,
전공2,2024,2학기,산업대학원,산업공학과 토목공학전공,전공,,CVLE0818,1,품질경영시스템,3,김병수,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,20,12,0,
전공2,2024,2학기,산업대학원,산업공학과 토목공학전공,전공,,CVLE0893,1,토목재료공학,3,홍근태,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,20,11,0,
전공2,2024,2학기,산업대학원,산업공학과 전기공학전공,전공,,ELEE0803,1,전기설비설계와제어,3,이세희,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  IT대학5호관(IT융복합관),20,11,0,
전공2,2024,2학기,산업대학원,산업공학과 전기공학전공,전공,,ELEE0818,1,전력전자와전원설비,3,정재정,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  공대8호관,20,7,0,(영어) 
전공2,2024,2학기,산업대학원,산업공학과 화학공학전공,전공,,CHEN0808,1,고분자공학특론,3,송동익,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대9호관,20,5,0,
전공2,2024,2학기,산업대학원,산업공학과 화학공학전공,전공,,CHEN0813,1,화학공학특강,3,이금비,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대9호관,20,15,0,
전공2,2024,2학기,산업대학원,산업공학과 고분자공학전공,전공,,POLY0801,1,유기고분자화학,3,박해윤,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  공대9호관,35,26,0,
전공2,2024,2학기,산업대학원,산업공학과 고분자공학전공,전공,,POLY0806,1,고성능고분자,3,박성준,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  공대9호관,35,9,0,
전공2,2024,2학기,산업대학원,산업공학과 환경공학전공,전공,,ENVI0767,1,고도수처리공정,3,박창민,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대6호관,30,24,0,
전공2,2024,2학기,산업대학원,산업공학과 환경공학전공,전공,,ENVI0834,1,실내공기질관리,3,김영진,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대6호관,30,20,0,
전공2,2024,2학기,산업대학원,산업공학과 기술정책전공,전공,,TECP0714,1,기술 및 생산경제학,3,이근기,"금 18:00 ~ 19:00,금 19:00 ~ 20:00,금 20:00 ~ 21:00",산격동 캠퍼스  공대7호관,20,8,0,
전공2,2024,2학기,산업대학원,산업공학과 기술정책전공,전공,,TECP0716,1,기술정책분석론,3,김은수,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  공대7호관,20,11,0,
전공2,2024,2학기,산업대학원,산업공학과 섬유시스템공학전공,전공,,DYFI0733,1,기능성색소특론,3,이준헌,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  공대1호관,10,1,0,
전공2,2024,2학기,산업대학원,산업공학과 섬유시스템공학전공,전공,,DYFI0765,1,정밀공업화학,3,남기호,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  공대1호관,10,1,0,
전공2,2024,2학기,산업대학원,산업공학과 정보통신공학전공,전공,,ELEC0754,1,컴퓨터통신망특론,3,이경운,"월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  IT대학1호관(공대10호관),30,12,0,
전공2,2024,2학기,산업대학원,산업공학과 정보통신공학전공,전공,,ELEC0907,1,정보통신특강,3,윤병주,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  IT대학2호관(공대5호관),30,17,0,
전공2,2024,2학기,국제대학원,국제문화학과 한국문화학전공,전공,,KORC0709,1,한국의 인문지리,3,유하나,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  인문대학,20,14,0,
전공2,2024,2학기,국제대학원,국제문화학과 한국문화학전공,전공,,KORC0711,1,한국어의 이해,3,이재섭,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  인문대학,20,13,0,
전공2,2024,2학기,국제대학원,국제문화학과 다문화학전공,전공,,MULC0719,1,다문화사회 교수방법론,3,"정정희,김민솔","화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  생활과학대학,30,23,0,
